0.403707102,0.42855631,0.145159273,0.353952912,0.061250618,0.449106375,0.262075767,0.317175501,0.358248125,0.763969374,0.387701746,0.767137971,0.133468117,0.602394274,0.068768856,0.870598047,0.245921001,0.552420624,0.331668572,1.319375695,0.66265643,0.550691144,0.223784536,0.426503266,0.091978556,0.532049402,0.398444996,0.376247547,0.58653366,0.984028362
0.391983306,0.33042667,0.120310658,0.252594466,0.142793541,0.295516858,0.159804763,0.232764137,0.303902655,0.808462917,0.657470141,0.750933518,0.202954071,0.575742449,0.219337386,0.619122225,0.266253137,0.5236302,0.502921463,1.810728127,0.841397984,0.623104412,0.253702146,0.467489203,0.247308146,0.462681929,0.313459036,0.400648779,0.643320402,1.503959575
0.551509547,0.312986061,0.195289702,0.255285461,0.145510679,0.26339877,0.218628391,0.221236329,0.439743713,0.539338555,0.529052532,0.692082314,0.187108624,0.563970302,0.164552248,0.654482682,0.212284651,0.491533915,0.413333633,1.170158744,0.63043795,0.597331375,0.223553657,0.48834554,0.155831865,0.476059151,0.23184135,0.390658158,0.511574154,1.049349667
0.34503465,0.30319948,0.133125865,0.261017953,0.070856608,0.185083099,0.16372222,0.18714609,0.238995595,0.592353998,0.65216262,0.663611365,0.259690644,0.588878315,0.152654038,0.449853032,0.321472081,0.424943941,0.450596925,1.293658481,0.694656856,0.52848561,0.265186123,0.449786115,0.135134256,0.307567587,0.320162383,0.316376541,0.480495548,1.031078598
0.491811881,0.383024343,0.194584923,0.298728982,0.109077491,0.337482707,0.155908436,0.284597357,0.423607994,0.548572961,0.703885595,0.837800007,0.271518777,0.634911134,0.182269291,0.81353373,0.212821044,0.591892428,0.599979016,1.186554063,0.815647997,0.589349992,0.298766441,0.424140412,0.161716419,0.467213689,0.224764105,0.379020011,0.689035126,0.829009756
0.509690302,0.293774404,0.189110667,0.29177524,0.15256459,0.317201516,0.197383076,0.254388463,0.378856251,0.41866518,0.603587579,0.665823238,0.212895901,0.627690794,0.188653427,0.73335811,0.223809559,0.549804737,0.430000901,0.910171397,0.770426974,0.535073207,0.27304896,0.506821503,0.211944418,0.532860493,0.269416372,0.41755852,0.570118076,0.760560043
0.572187817,0.458066041,0.174790399,0.350574689,0.126887051,0.242451686,0.174359558,0.318700044,0.342857686,0.635386821,0.657875225,0.776027097,0.206520876,0.607514727,0.169433232,0.456649682,0.213985216,0.570927706,0.36827619,1.005084345,0.845652196,0.534236686,0.254920834,0.402604759,0.175514052,0.265638335,0.244077705,0.350552846,0.474518843,0.691247431
0.461816741,0.308665744,0.141389522,0.265393381,0.114697344,0.25325441,0.219807247,0.258375271,0.360948536,0.606636974,0.573318129,0.614999039,0.176182478,0.529527149,0.142543624,0.500126517,0.260136678,0.490090539,0.433335455,1.170593883,0.741786018,0.523384849,0.227123331,0.449959589,0.170593251,0.399176019,0.328432648,0.406552618,0.603432684,1.077777261
0.427488587,0.343368113,0.141187893,0.313515872,0.092515251,0.295875423,0.212930659,0.277030559,0.336181913,0.736094464,0.556446196,0.635550838,0.180368453,0.567635492,0.137580924,0.599870323,0.263389298,0.486876478,0.417784824,1.300642345,0.78245122,0.515183797,0.248007959,0.450991562,0.161194751,0.422091961,0.360643737,0.383898773,0.590647655,1.059844622
0.488649158,0.401106049,0.138983598,0.267733966,0.091729528,0.20562715,0.187914652,0.275659529,0.338369064,0.604917662,0.7269022,0.826877222,0.201442735,0.536273357,0.160499077,0.487253306,0.271428803,0.549979698,0.48389164,1.196804157,0.793614489,0.654781894,0.213881459,0.413269211,0.152843055,0.341997056,0.275411532,0.40471494,0.530558144,0.952248405
0.61961434,0.329200597,0.171592862,0.286212602,0.11837551,0.188902075,0.251191804,0.321760293,0.325854633,0.608579587,0.734406219,0.643480973,0.207618132,0.571069849,0.182237931,0.45488261,0.291652122,0.614234727,0.386897385,1.188807837,0.888884841,0.563604207,0.249854801,0.497711548,0.17627428,0.333299742,0.333867993,0.509309913,0.448813189,0.998937022
0.403049378,0.298588381,0.122035845,0.225907072,0.063622726,0.303316725,0.195767885,0.23629304,0.298187832,0.60946685,0.588185095,0.675920583,0.187219646,0.534863521,0.110640693,0.772342808,0.294895041,0.549592638,0.423280315,1.34006732,0.86019856,0.506375231,0.262932896,0.386351568,0.12665955,0.484496688,0.399490775,0.381945022,0.62268399,1.010158882
0.439115425,0.346903697,0.169369054,0.305066496,0.104038138,0.368858169,0.19493626,0.299989118,0.27840113,0.609950073,0.628406811,0.621888959,0.23229763,0.524331466,0.163304997,0.709604554,0.278347875,0.535350128,0.403238968,1.10710031,0.837119721,0.612001645,0.315918942,0.526487828,0.188474071,0.620723069,0.348109994,0.495618722,0.544631621,1.106481248
0.489490256,0.290548806,0.163430986,0.262160553,0.203484868,0.304353464,0.184765352,0.28019378,0.319573188,0.765286039,0.719385519,0.637786394,0.239401401,0.573274931,0.310311203,0.687779595,0.273800289,0.618230796,0.481652403,1.729725328,0.736812257,0.484219575,0.24378707,0.432868634,0.290709323,0.482736264,0.256043486,0.429703744,0.524507006,1.402179021
0.507839139,0.313835779,0.133734551,0.225669619,0.077227858,0.17737889,0.188848192,0.245493511,0.351693982,0.54714347,0.58635348,0.60570867,0.15375278,0.43107379,0.094339241,0.352819399,0.220571654,0.47540171,0.373879255,0.96739178,0.938118143,0.597707241,0.235903995,0.409316997,0.128459554,0.305216885,0.325170719,0.434614753,0.593363621,0.946197056
0.600204641,0.380137635,0.195595937,0.340060666,0.141732,0.192332252,0.301079102,0.279336694,0.387965018,0.751867738,0.516039352,0.677472188,0.169473217,0.607455407,0.143930589,0.384239012,0.260786627,0.500716246,0.341583029,1.371963629,0.836752342,0.530011393,0.268684712,0.466947584,0.192948214,0.262785221,0.419093421,0.388991028,0.552969979,1.073784249
0.359632945,0.290594675,0.143244335,0.265286007,0.07496668,0.203975363,0.211913818,0.23785388,0.304543716,0.725903285,0.572815464,0.612218509,0.215090992,0.526705092,0.116319121,0.416604279,0.328816648,0.487441123,0.471958164,1.487573308,0.768839602,0.562445229,0.280117526,0.469793038,0.141263853,0.349979164,0.412382637,0.418897782,0.625113763,1.349603943
0.472150903,0.416283977,0.132738537,0.280853553,0.081677557,0.279694082,0.206760408,0.254769299,0.269574474,0.682887682,0.652300583,0.786494191,0.194106611,0.558722342,0.134174746,0.604069269,0.291661871,0.490493687,0.387058937,1.342943182,0.894519666,0.596374269,0.253516903,0.405660989,0.152865377,0.396636785,0.375279583,0.349114887,0.544932782,1.050290768
0.559956148,0.408058825,0.147259887,0.31001686,0.077805423,0.295260981,0.177458283,0.33903242,0.338909728,0.710877051,0.717875155,0.708013138,0.192508682,0.545728649,0.102375649,0.520286154,0.225795403,0.581598176,0.423111697,1.200197346,0.974268155,0.605012813,0.247517432,0.443124347,0.12682769,0.410344968,0.278538008,0.452492452,0.57293103,1.023844552
0.471550645,0.330003473,0.106380103,0.295889015,0.123735679,0.199122348,0.129485737,0.327400707,0.260074062,0.626602482,0.718305035,0.662025635,0.154093424,0.564459224,0.214884691,0.442172031,0.192519934,0.639841167,0.366141201,1.163198902,0.944480278,0.528945753,0.203729252,0.453855062,0.242416618,0.310384135,0.229682471,0.465252589,0.497708056,0.961758443
0.521257007,0.295029363,0.160943982,0.279030728,0.139702794,0.256787687,0.214001499,0.293979355,0.311551084,0.719686114,0.532203887,0.610860227,0.168512768,0.591812123,0.160624757,0.570698068,0.21399957,0.593997023,0.307891364,1.4371539,0.7343298,0.50137713,0.232514525,0.487308417,0.174801869,0.395971366,0.285818829,0.47263457,0.423454052,1.176854716
0.572987277,0.291082111,0.169843629,0.270502745,0.170155565,0.366842935,0.234244616,0.204142396,0.434339653,0.604016919,0.652052458,0.672695774,0.19249322,0.621791686,0.185911162,0.804995006,0.277569043,0.489185348,0.490737441,1.386665711,0.823823429,0.500810512,0.244255849,0.465690192,0.208924843,0.544701135,0.329322138,0.343539256,0.631036998,1.051467457
0.504329964,0.252975581,0.150917163,0.292657823,0.088682124,0.247985654,0.224584518,0.228048093,0.259342797,0.721028103,0.809472165,0.492492233,0.234481436,0.551267577,0.156974159,0.527283291,0.362650638,0.446276743,0.411515471,1.388024256,0.918128507,0.521609753,0.259581306,0.569948503,0.159673143,0.505166041,0.386822318,0.444628394,0.479831169,1.513871143
0.472509141,0.317028104,0.146728541,0.254371494,0.087826672,0.232178557,0.195304687,0.256144619,0.332606103,0.60995741,0.644773866,0.703765511,0.199367334,0.561406328,0.137382451,0.571730522,0.26998582,0.573461094,0.448383569,1.338838533,0.791977085,0.520530764,0.245496898,0.416881141,0.145989928,0.37787047,0.307030481,0.393904334,0.574990796,1.037225245
0.370183492,0.335280939,0.104599138,0.230049577,0.071682333,0.266834707,0.130050754,0.264875379,0.292359946,0.503375264,0.759418635,0.770994629,0.227575285,0.559611181,0.146685717,0.611632858,0.262261093,0.59901935,0.592336033,1.143106256,0.818711296,0.587243698,0.240498271,0.41871772,0.151881271,0.449507177,0.270731593,0.437169965,0.642034836,0.876185248
0.494188035,0.29150287,0.113037338,0.271611421,0.068336664,0.3281455,0.164534623,0.255818884,0.297652891,0.59618119,0.856402259,0.593599708,0.199785804,0.564162922,0.14900689,0.804483438,0.287716562,0.525165391,0.523691953,1.233686916,0.933726886,0.476548704,0.215655317,0.448503469,0.132412169,0.547420126,0.29516755,0.396796111,0.577284304,1.002292972
0.597345704,0.250332467,0.173790589,0.281122282,0.172144218,0.230705182,0.184158683,0.24131294,0.336386411,0.570404336,0.681042357,0.572008915,0.202942172,0.655616063,0.204923118,0.535363582,0.209136626,0.545938459,0.363005012,1.231576164,0.855748013,0.416607498,0.24887435,0.467547979,0.21209613,0.336572678,0.240802204,0.365240692,0.479510531,0.945787325
0.579315772,0.30846879,0.170098078,0.300554236,0.179128357,0.238215547,0.200702277,0.24741941,0.396622959,0.646794177,0.701037855,0.66227342,0.20527712,0.639932344,0.224166697,0.519123873,0.235141548,0.512871156,0.457057092,1.320856689,0.871931073,0.479898604,0.247546228,0.451217632,0.246118162,0.339361823,0.288410435,0.366607568,0.58152946,0.978972117
0.473753693,0.323212828,0.155071469,0.251614625,0.083723098,0.193870096,0.214609126,0.230030239,0.323817787,0.552211495,0.671709655,0.775320609,0.214039356,0.586173395,0.11818074,0.459118888,0.312743967,0.564418981,0.4530339,1.307968836,0.74191997,0.543553424,0.235790924,0.410182939,0.122228002,0.304543517,0.324473024,0.373106452,0.518446727,0.951818293
